"","videoFile","Duration_sec","GPSCoordinates","LocalTime","TripNo","FlightNo","FirstAltitude","cameraISO","cameraShutterSpeed","cameraEV","cameraFnum"
"598","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0243.MP4",2.56923333333333,"-0.8396 -87.7261",2023-04-12 17:00:57,5,257,-0.4,200,30,3,2.8
"599","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0244.MP4",349.816133333333,"-0.8381 -87.7345",2023-04-12 17:11:52,5,258,0.2,200,30,3,2.8
"600","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0245.MP4",327.5272,"-0.8351 -87.7393",2023-04-12 17:17:42,5,258,0.2,200,30,3,2.8
"601","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0246.MP4",43.4100333333333,"-0.8368 -87.74",2023-04-12 17:23:10,5,258,0.2,200,30,3,2.8
"602","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0247.MP4",330.963966666667,"-0.8328 -87.745",2023-04-12 17:28:31,5,258,0.2,200,30,3,2.8
"603","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0248.MP4",327.493833333333,"-0.8303 -87.7481",2023-04-12 17:34:03,5,258,0.2,200,30,3,2.8
"604","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0249.MP4",106.4063,"-0.8295 -87.7486",2023-04-12 17:39:30,5,258,0.2,200,30,3,2.8
"605","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0250.MP4",328.895233333333,"-0.8271 -87.7479",2023-04-12 17:46:03,5,258,0.2,200,30,3,2.8
"606","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0251.MP4",249.616033333333,"-0.8247 -87.7483",2023-04-12 17:51:32,5,258,0.2,200,30,3,2.8
"607","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0252.MP4",686.8862,"-0.8182 -87.747",2023-04-12 18:01:35,5,259,-1.2,800,120,0.3,2.8
"608","/Volumes/GalDron23B/Drone_2023/04132023/DJI_0253.MP4",327.493833333333,"-0.7912 -87.8416",2023-04-13 08:24:13,5,260,-1.6,400,2000,1.3,2.8
"609","/Volumes/GalDron23B/Drone_2023/04132023/DJI_0254.MP4",327.560566666667,"-0.7904 -87.8439",2023-04-13 08:29:41,5,260,-1.6,400,2000,1.3,2.8
"610","/Volumes/GalDron23B/Drone_2023/04132023/DJI_0255.MP4",112.6125,"-0.7905 -87.8445",2023-04-13 08:35:09,5,260,-1.6,400,2000,1.3,2.8
"611","/Volumes/GalDron23B/Drone_2023/04132023/DJI_0256.MP4",327.860866666667,"-0.7879 -87.845",2023-04-13 08:41:09,5,260,-1.6,400,2000,1.3,2.8
"612","/Volumes/GalDron23B/Drone_2023/04132023/DJI_0257.MP4",327.560566666667,"-0.7857 -87.8468",2023-04-13 08:46:37,5,260,-1.6,400,2000,1.3,2.8
"613","/Volumes/GalDron23B/Drone_2023/04132023/DJI_0258.MP4",29.4627666666667,"-0.7854 -87.8461",2023-04-13 08:52:05,5,260,-1.6,400,2000,1.3,2.8
"614","/Volumes/GalDron23B/Drone_2023/04262023/DJI_0259.MP4",319.152166666667,"-1.2012 -88.3951",2023-04-26 13:54:26,6,261,0,400,2000,1.3,2.8
"615","/Volumes/GalDron23B/Drone_2023/04262023/DJI_0260.MP4",327.493833333333,"-1.2363 -88.3629",2023-04-26 15:15:23,6,262,0.3,400,1600,1.7,2.8
"616","/Volumes/GalDron23B/Drone_2023/04262023/DJI_0261.MP4",261.5613,"-1.2403 -88.3576",2023-04-26 15:20:51,6,262,0.3,400,1600,1.7,2.8
"617","/Volumes/GalDron23B/Drone_2023/04262023/DJI_0262.MP4",1.46813333333333,"-1.239 -88.3587",2023-04-26 15:25:14,6,262,0.3,400,1600,1.7,2.8
"618","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0263.MP4",328.995333333333,"-0.5288 -88.3681",2023-04-28 15:34:12,6,263,0,400,2500,1.3,2.8
"619","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0264.MP4",327.6273,"-0.5293 -88.3693",2023-04-28 15:39:41,6,263,0,400,2500,1.3,2.8
"620","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0265.MP4",81.8150666666667,"-0.5293 -88.3698",2023-04-28 15:45:09,6,263,0,400,2500,1.3,2.8
"621","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0266.MP4",329.462466666667,"-0.5309 -88.3646",2023-04-28 16:00:01,6,264,0.8,400,1600,2.7,2.8
"622","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0267.MP4",327.560566666667,"-0.5306 -88.3633",2023-04-28 16:05:31,6,264,0.8,400,1600,2.7,2.8
"623","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0268.MP4",117.283833333333,"-0.5304 -88.3641",2023-04-28 16:10:58,6,264,0.8,400,1600,2.7,2.8
"624","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0269.MP4",387.1868,"-0.5309 -88.3677",2023-04-28 16:17:36,6,264,0.8,400,1600,2.7,2.8
"625","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0270.MP4",15.8158,"-0.5308 -88.3705",2023-04-28 16:24:04,6,264,0.8,400,1600,2.7,2.8
"626","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0271.MP4",329.0287,"-0.5571 -88.3811",2023-04-28 17:23:06,6,265,0,400,640,2.7,2.8
"627","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0272.MP4",327.5272,"-0.5559 -88.3809",2023-04-28 17:28:36,6,265,0,400,640,2.7,2.8
"628","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0273.MP4",82.8494333333333,"-0.5557 -88.3815",2023-04-28 17:34:03,6,265,0,400,640,2.7,2.8
"629","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0274.MP4",342.308633333333,"-0.5637 -88.4002",2023-04-28 17:58:03,6,266,-0.1,800,40,2.3,2.8
"630","/Volumes/GalDron23B/Drone_2023/04282023/DJI_0275.MP4",129.395933333333,"-0.5668 -88.4023",2023-04-28 18:03:46,6,266,-0.1,800,40,2.3,2.8
"631","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0276.MP4",330.5302,"-0.7346 -88.5572",2023-04-29 06:21:47,6,267,-0.6,800,400,3,2.8
"632","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0277.MP4",327.593933333333,"-0.7388 -88.5535",2023-04-29 06:27:18,6,267,-0.6,800,400,3,2.8
"633","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0278.MP4",113.3132,"-0.7399 -88.5524",2023-04-29 06:32:46,6,267,-0.6,800,400,3,2.8
"634","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0279.MP4",339.8395,"-0.7426 -88.5502",2023-04-29 06:40:06,6,268,-0.4,800,200,3,2.8
"635","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0280.MP4",327.560566666667,"-0.7446 -88.5537",2023-04-29 06:45:46,6,268,-0.4,800,200,3,2.8
"636","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0281.MP4",91.3579333333333,"-0.7447 -88.5503",2023-04-29 06:51:14,6,268,-0.4,800,200,3,2.8
"637","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0282.MP4",352.585566666667,"-0.7452 -88.5506",2023-04-29 06:57:23,6,268,-0.4,800,200,3,2.8
"638","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0283.MP4",327.560566666667,"-0.746 -88.553",2023-04-29 07:03:16,6,268,-0.4,800,200,3,2.8
"639","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0284.MP4",66.2328333333333,"-0.7455 -88.5506",2023-04-29 07:08:44,6,268,-0.4,800,200,3,2.8
"640","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0285.MP4",337.203533333333,"-0.7469 -88.5515",2023-04-29 07:14:25,6,268,-0.4,800,200,3,2.8
"641","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0286.MP4",327.560566666667,"-0.7485 -88.5555",2023-04-29 07:20:02,6,268,-0.4,800,200,3,2.8
"642","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0287.MP4",86.7867,"-0.7487 -88.5541",2023-04-29 07:25:30,6,268,-0.4,800,200,3,2.8
"643","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0288.MP4",336.069066666667,"-0.7501 -88.5549",2023-04-29 07:31:02,6,268,-0.4,800,200,3,2.8
"644","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0289.MP4",327.560566666667,"-0.7521 -88.5591",2023-04-29 07:36:39,6,268,-0.4,800,200,3,2.8
"645","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0290.MP4",124.390933333333,"-0.7519 -88.5571",2023-04-29 07:42:06,6,268,-0.4,800,200,3,2.8
"646","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0291.MP4",327.493833333333,"-0.7521 -88.5596",2023-04-29 07:49:10,6,269,0,400,2500,1.7,2.8
"647","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0292.MP4",327.560566666667,"-0.7527 -88.5642",2023-04-29 07:54:38,6,269,0,400,2500,1.7,2.8
"648","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0293.MP4",121.4213,"-0.7535 -88.5621",2023-04-29 08:00:06,6,269,0,400,2500,1.7,2.8
"649","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0294.MP4",331.331,"-0.7554 -88.5633",2023-04-29 08:06:58,6,269,0,400,2500,1.7,2.8
"650","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0295.MP4",320.286633333333,"-0.7591 -88.5688",2023-04-29 08:12:30,6,269,0,400,2500,1.7,2.8
"651","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0296.MP4",329.4291,"-0.7675 -88.57",2023-04-29 08:30:31,6,270,0,200,4000,1.3,2.8
"652","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0297.MP4",313.279633333333,"-0.7727 -88.5742",2023-04-29 08:36:01,6,270,0,200,4000,1.3,2.8
"653","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0298.MP4",327.493833333333,"-0.7748 -88.5746",2023-04-29 08:46:25,6,271,0.1,200,1600,2.3,2.8
"654","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0299.MP4",327.5272,"-0.7805 -88.5778",2023-04-29 08:51:53,6,271,0.1,200,1600,2.3,2.8
"655","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0300.MP4",160.527033333333,"-0.7835 -88.5796",2023-04-29 08:57:20,6,271,0.1,200,1600,2.3,2.8
"656","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0301.MP4",327.460466666667,"-0.7861 -88.5783",2023-04-29 09:05:18,6,272,0,200,1600,2,2.8
"657","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0302.MP4",337.704033333333,"-0.7926 -88.5817",2023-04-29 09:10:46,6,272,0,200,1600,2,2.8
"658","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0303.MP4",6.97363333333333,"-0.7941 -88.5815",2023-04-29 09:16:24,6,272,0,200,1600,2,2.8
"659","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0304.MP4",327.660666666667,"-0.8007 -88.5409",2023-04-29 14:39:01,6,273,0,200,800,2.3,2.8
"660","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0305.MP4",350.116433333333,"-0.7991 -88.5463",2023-04-29 14:44:29,6,273,0,200,800,2.3,2.8
"661","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0306.MP4",328.094433333333,"-0.7975 -88.5505",2023-04-29 14:56:53,6,274,0,200,3200,0,2.8
"662","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0307.MP4",275.008066666667,"-0.7918 -88.5589",2023-04-29 15:02:21,6,274,0,200,3200,0,2.8
"663","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0308.MP4",338.805133333333,"-0.7882 -88.5734",2023-04-29 15:30:03,6,275,0,200,1600,0.7,2.8
"664","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0309.MP4",327.6273,"-0.7868 -88.5801",2023-04-29 15:35:42,6,275,0,200,1600,0.7,2.8
"665","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0310.MP4",28.6286,"-0.7855 -88.579",2023-04-29 15:41:10,6,275,0,200,1600,0.7,2.8
"666","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0311.MP4",327.493833333333,"-0.785 -88.5833",2023-04-29 15:46:34,6,275,0,200,1600,0.7,2.8
"667","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0312.MP4",327.560566666667,"-0.7848 -88.5905",2023-04-29 15:52:02,6,275,0,200,1600,0.7,2.8
"668","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0313.MP4",54.2542,"-0.7857 -88.5903",2023-04-29 15:57:29,6,275,0,200,1600,0.7,2.8
"669","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0314.MP4",339.1388,"-0.7836 -88.5954",2023-04-29 16:05:01,6,276,0,200,3200,-0.3,2.8
"670","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0315.MP4",328.4281,"-0.7852 -88.603",2023-04-29 16:10:41,6,276,0,200,3200,-0.3,2.8
"671","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0316.MP4",46.2128333333333,"-0.7854 -88.6018",2023-04-29 16:16:09,6,276,0,200,3200,-0.3,2.8
"672","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0317.MP4",333.266266666667,"-0.7818 -88.6104",2023-04-29 16:27:29,6,277,-0.4,200,3200,0,2.8
"673","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0318.MP4",260.927333333333,"-0.7821 -88.6146",2023-04-29 16:33:02,6,277,-0.4,200,3200,0,2.8
"674","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0319.MP4",334.167166666667,"-0.7781 -88.6285",2023-04-29 16:46:56,6,278,0,200,2500,0,2.8
"675","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0320.MP4",329.996333333333,"-0.7745 -88.6382",2023-04-29 16:52:31,6,278,0,200,2500,0,2.8
"676","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0321.MP4",340.34,"-0.7733 -88.6396",2023-04-29 17:04:38,6,279,0,200,1000,1.3,2.8
"677","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0322.MP4",321.988333333333,"-0.7774 -88.6447",2023-04-29 17:10:19,6,279,0,200,1000,1.3,2.8
"678","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0323.MP4",337.1368,"-0.7696 -88.6621",2023-04-29 17:45:41,6,280,0,200,500,-0.7,2.8
"679","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0324.MP4",356.122433333333,"-0.7681 -88.671",2023-04-29 17:51:18,6,280,0,200,500,-0.7,2.8
"680","/Volumes/GalDron23B/Drone_2023/04292023/DJI_0325.MP4",27.5608666666667,"-0.7675 -88.6717",2023-04-29 17:57:14,6,280,0,200,500,-0.7,2.8
"681","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0326.MP4",26.0927333333333,"-0.3733 -89.0601",2023-04-30 07:19:09,6,281,0,200,240,-0.7,2.8
"682","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0327.MP4",327.5272,"-0.3723 -89.0616",2023-04-30 07:21:37,6,281,0,200,240,-0.7,2.8
"683","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0328.MP4",332.332,"-0.3722 -89.0668",2023-04-30 07:27:05,6,281,0,200,240,-0.7,2.8
"684","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0329.MP4",327.5272,"-0.3668 -89.0714",2023-04-30 07:40:20,6,282,0,200,320,2,2.8
"685","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0330.MP4",295.728766666667,"-0.3628 -89.0756",2023-04-30 07:45:48,6,282,0,200,320,2,2.8
"686","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0331.MP4",327.493833333333,"-0.3685 -89.0863",2023-04-30 07:59:21,6,283,0,200,640,1.7,2.8
"687","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0332.MP4",288.454833333333,"-0.3697 -89.092",2023-04-30 08:04:49,6,283,0,200,640,1.7,2.8
"688","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0333.MP4",327.493833333333,"-0.3733 -89.1022",2023-04-30 08:17:52,6,284,0,200,400,2.7,2.8
"689","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0334.MP4",344.344,"-0.3745 -89.1061",2023-04-30 08:23:20,6,284,0,200,400,2.7,2.8
"690","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0335.MP4",4.2042,"-0.3741 -89.1061",2023-04-30 08:29:04,6,284,0,200,400,2.7,2.8
"691","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0336.MP4",327.493833333333,"-0.3831 -89.1105",2023-04-30 08:38:18,6,285,0,100,1000,1,2.8
"692","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0337.MP4",269.936333333333,"-0.3892 -89.1113",2023-04-30 08:43:46,6,285,0,100,1000,1,2.8
"693","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0338.MP4",335.335,"-0.3939 -89.1154",2023-04-30 08:56:07,6,286,0,200,6400,-0.7,2.8
"694","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0339.MP4",315.315,"-0.3979 -89.1135",2023-04-30 09:01:43,6,286,0,200,6400,-0.7,2.8
"695","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0340.MP4",328.261266666667,"-0.41 -89.1123",2023-04-30 09:11:25,6,287,0.2,200,640,2.7,2.8
"696","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0341.MP4",327.493833333333,"-0.4149 -89.11",2023-04-30 09:16:54,6,287,0.2,200,640,2.7,2.8
"697","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0342.MP4",36.1027333333333,"-0.414 -89.1094",2023-04-30 09:22:22,6,287,0.2,200,640,2.7,2.8
"698","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0343.MP4",348.715033333333,"-0.4153 -89.1099",2023-04-30 09:27:08,6,287,0.2,200,640,2.7,2.8
"699","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0344.MP4",327.5272,"-0.4166 -89.109",2023-04-30 09:32:58,6,287,0.2,200,640,2.7,2.8
"700","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0345.MP4",60.7273333333333,"-0.4177 -89.1082",2023-04-30 09:38:25,6,287,0.2,200,640,2.7,2.8
"701","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0346.MP4",332.6323,"-0.4161 -89.1087",2023-04-30 09:44:49,6,287,0.2,200,640,2.7,2.8
"702","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0347.MP4",327.493833333333,"-0.4211 -89.1061",2023-04-30 09:50:22,6,287,0.2,200,640,2.7,2.8
"703","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0348.MP4",155.388566666667,"-0.419 -89.1059",2023-04-30 09:55:50,6,287,0.2,200,640,2.7,2.8
"704","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0349.MP4",327.493833333333,"-0.4237 -89.104",2023-04-30 10:04:28,6,288,0,100,3200,-0.3,2.8
"705","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0350.MP4",327.660666666667,"-0.4293 -89.1022",2023-04-30 10:09:56,6,288,0,100,3200,-0.3,2.8
"706","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0351.MP4",33.0997333333333,"-0.4274 -89.1006",2023-04-30 10:15:24,6,288,0,100,3200,-0.3,2.8
"707","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0352.MP4",327.460466666667,"-0.4318 -89.0992",2023-04-30 10:21:27,6,288,0,100,3200,-0.3,2.8
"708","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0353.MP4",327.593933333333,"-0.4389 -89.0963",2023-04-30 10:26:55,6,288,0,100,3200,-0.3,2.8
"709","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0354.MP4",80.5471333333333,"-0.4381 -89.097",2023-04-30 10:32:23,6,288,0,100,3200,-0.3,2.8
"710","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0355.MP4",338.604933333333,"-0.4164 -88.9862",2023-04-30 15:10:54,6,289,0,100,1600,0.3,2.8
"711","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0356.MP4",327.560566666667,"-0.4212 -88.9807",2023-04-30 15:16:33,6,289,0,100,1600,0.3,2.8
"712","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0357.MP4",102.8027,"-0.422 -88.9812",2023-04-30 15:22:01,6,289,0,100,1600,0.3,2.8
"713","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0358.MP4",337.470466666667,"-0.426 -88.9787",2023-04-30 15:28:45,6,289,0,100,1600,0.3,2.8
"714","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0359.MP4",336.402733333333,"-0.4295 -88.9741",2023-04-30 15:34:23,6,289,0,100,1600,0.3,2.8
"715","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0360.MP4",62.8294333333333,"-0.4302 -88.9761",2023-04-30 15:39:59,6,289,0,100,1600,0.3,2.8
"716","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0361.MP4",327.460466666667,"-0.4347 -88.9729",2023-04-30 15:46:44,6,289,0,100,1600,0.3,2.8
"717","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0362.MP4",327.5272,"-0.4438 -88.971",2023-04-30 15:52:12,6,289,0,100,1600,0.3,2.8
"718","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0363.MP4",90.8574333333333,"-0.4425 -88.9702",2023-04-30 15:57:40,6,289,0,100,1600,0.3,2.8
"719","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0364.MP4",327.460466666667,"-0.4456 -88.9682",2023-04-30 16:04:33,6,289,0,100,1600,0.3,2.8
"720","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0365.MP4",327.5272,"-0.4528 -88.965",2023-04-30 16:10:01,6,289,0,100,1600,0.3,2.8
"721","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0366.MP4",104.671233333333,"-0.4543 -88.9655",2023-04-30 16:15:28,6,289,0,100,1600,0.3,2.8
"722","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0367.MP4",332.065066666667,"-0.4572 -88.9651",2023-04-30 16:22:15,6,289,0,100,1600,0.3,2.8
"723","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0368.MP4",327.5272,"-0.4676 -88.9639",2023-04-30 16:27:47,6,289,0,100,1600,0.3,2.8
"724","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0369.MP4",40.6739666666667,"-0.4649 -88.9655",2023-04-30 16:33:15,6,289,0,100,1600,0.3,2.8
"725","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0370.MP4",332.7324,"-0.4667 -88.9621",2023-04-30 16:38:09,6,289,0,100,1600,0.3,2.8
"726","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0371.MP4",327.5272,"-0.4709 -88.9651",2023-04-30 16:43:42,6,289,0,100,1600,0.3,2.8
"727","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0372.MP4",111.277833333333,"-0.4723 -88.9665",2023-04-30 16:49:10,6,289,0,100,1600,0.3,2.8
"728","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0373.MP4",332.665666666667,"-0.4741 -88.9687",2023-04-30 16:56:07,6,289,0,100,1600,0.3,2.8
"729","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0374.MP4",358.124433333333,"-0.4797 -88.9733",2023-04-30 17:01:40,6,289,0,100,1600,0.3,2.8
"730","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0375.MP4",330.0297,"-0.4832 -88.9786",2023-04-30 17:12:55,6,290,0.5,100,320,2,2.8
"731","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0376.MP4",231.497933333333,"-0.4831 -88.9849",2023-04-30 17:18:25,6,290,0.5,100,320,2,2.8
"732","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0377.MP4",337.003333333333,"-0.4844 -88.9901",2023-04-30 17:30:09,6,291,0,100,400,1,2.8
"733","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0378.MP4",322.588933333333,"-0.4873 -88.9999",2023-04-30 17:35:47,6,291,0,100,400,1,2.8
"734","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0379.MP4",327.5272,"-0.4828 -89.004",2023-04-30 17:46:35,6,292,0,200,500,0,2.8
"735","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0380.MP4",370.603566666667,"-0.4833 -89.0118",2023-04-30 17:52:03,6,292,0,200,500,0,2.8
"736","/Volumes/GalDron23B/Drone_2023/04302023/DJI_0381.MP4",394.6943,"-0.4839 -89.0212",2023-04-30 18:06:38,6,293,0,100,30,-1.7,2.8
"737","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0382.MP4",338.5382,"-0.4493 -89.2774",2023-05-01 07:03:12,6,294,0,100,640,2,2.8
"738","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0383.MP4",327.5272,"-0.4453 -89.2732",2023-05-01 07:08:51,6,294,0,100,640,2,2.8
"739","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0384.MP4",108.5084,"-0.4469 -89.2721",2023-05-01 07:14:19,6,294,0,100,640,2,2.8
"740","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0385.MP4",327.8275,"-0.4446 -89.2712",2023-05-01 07:24:48,6,295,0,100,400,2,2.8
"741","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0386.MP4",240.1399,"-0.4383 -89.2685",2023-05-01 07:30:16,6,295,0,100,400,2,2.8
"742","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0387.MP4",327.5272,"-0.4357 -89.2797",2023-05-01 07:41:48,6,296,0,100,1600,2,2.8
"743","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0388.MP4",327.560566666667,"-0.4289 -89.2757",2023-05-01 07:47:16,6,296,0,100,1600,2,2.8
"744","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0389.MP4",84.7179666666667,"-0.429 -89.274",2023-05-01 07:52:44,6,296,0,100,1600,2,2.8
"745","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0390.MP4",327.460466666667,"-0.4281 -89.2749",2023-05-01 07:58:44,6,296,0,100,1600,2,2.8
"746","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0391.MP4",327.6273,"-0.4276 -89.2783",2023-05-01 08:04:12,6,296,0,100,1600,2,2.8
"747","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0392.MP4",113.9138,"-0.4278 -89.2785",2023-05-01 08:09:40,6,296,0,100,1600,2,2.8
"748","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0393.MP4",327.460466666667,"-0.4277 -89.281",2023-05-01 08:16:53,6,297,0,100,1000,1.7,2.8
"749","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0394.MP4",327.560566666667,"-0.4282 -89.2846",2023-05-01 08:22:21,6,297,0,100,1000,1.7,2.8
"750","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0395.MP4",38.9722666666667,"-0.4283 -89.2837",2023-05-01 08:27:48,6,297,0,100,1000,1.7,2.8
"751","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0396.MP4",327.9276,"-0.428 -89.2861",2023-05-01 08:36:31,6,298,0,100,2500,0.3,2.8
"752","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0397.MP4",176.009166666667,"-0.4267 -89.2913",2023-05-01 08:41:59,6,298,0,100,2500,0.3,2.8
"753","/Volumes/GalDron23B/Drone_2023/05012023/DJI_0398.MP4",327.460466666667,"-0.4232 -89.2922",2023-05-01 08:57:36,6,299,0,100,500,1.3,2.8
